"user_name","user_description","user_link","location","investments","followers","date"
"Gulu","Online food ordering and express delivery","https://angel.co/gulu","Canberra","Apr ’16",3,2016-04-01
"Harper and Scout","Gender neutral children's clothing","https://angel.co/harper-and-scout","Canberra","Apr ’16",2,2016-04-01
"E-receipt holder","Scan and hold your receipt","https://angel.co/e-receipt-holder","Canberra","Apr ’16",1,2016-04-01
"Tim Edmondson","Stormwater aquifer - Liferaft for Landscapes","https://angel.co/tim-edmondson-1","Canberra","Apr ’16",1,2016-04-01
"Change Nine Nine","Micro donations to charity","https://angel.co/change-nine-nine","Canberra","May ’14",3,2014-05-01
"MOCE PTY","to blur the boundary between printed (offline) and online documents","https://angel.co/moce-pty","Canberra","May ’14",3,2014-05-01
"Cleverbee","Vetted Skill Marketplace","https://angel.co/cleverbee-1","Canberra","Apr ’16",1,2016-04-01
"SIHQ","Online Market Place For Counseling Services","https://angel.co/sihq","Canberra","Apr ’16",3,2016-04-01
"Solution Solution","Art. Science. Laundry.","https://angel.co/solution-solution","Canberra","Apr ’15",12,2015-04-01
"Voteo","Decide & Debate Difficult Decisions","https://angel.co/voteo","Canberra","May ’13",3,2013-05-01
"Aristotle Metadata Registry","Cloud metadata services for government","https://angel.co/aristotle-metadata-registry","Canberra","Apr ’16",1,2016-04-01
"Milky Way Coffee","Coffee delivery","https://angel.co/milky-way-coffee","Canberra","May ’15",2,2015-05-01
"Muddy Cubby","Creative workshops that inspire children to explore the outdoors.","https://angel.co/muddy-cubby-2","Canberra","Apr ’16",1,2016-04-01
"RAMA Co.","SolErgy (Solar Energy), Your Enrgy from Sun","https://angel.co/rama-co","Canberra","Apr ’16",1,2016-04-01
"Augmented Realtor","Augmented Reality - Real Estate","https://angel.co/augmented-realtor","Canberra","Apr ’15",2,2015-04-01
"Crowdcrater","Neighbourhood jobs for teens","https://angel.co/crowdcrater","Canberra","Apr ’15",3,2015-04-01
"EnergyOpp","Spend less energy working.","https://angel.co/energyopp","Canberra","Aug ’15",5,2015-08-01
"APositive","Augmented Reality creative services","https://angel.co/apositive-1","Canberra","Aug ’15",2,2015-08-01
"Weisenrat (WR)","Platform to Solve Complex Problems through Collaboration (Innocentive)","https://angel.co/weisenrat-wr","Canberra","May ’14",3,2014-05-01
"Enablr Pty","Accessible Video Player","https://angel.co/enablr-pty","Canberra","May ’14",10,2014-05-01
"Luke Worth","Excel for important data","https://angel.co/luke-worth","Canberra","Apr ’15",3,2015-04-01
"TruePolitics","The ultimate election guide.","https://angel.co/truepolitics","Canberra","Apr ’16",2,2016-04-01
"Scorpius Astro Tech","Astronomy robots for amateurs","https://angel.co/scorpius-astro-tech-not-yet-official","Canberra","Apr ’16",1,2016-04-01
"Ultra Id","Ultrasound Baby Sex Identification","https://angel.co/ultra-id","Melbourne","Apr ’16",1,2016-04-01
"HAT Solutions (Hometaste)","Connecting you to local Home Chefs","https://angel.co/hat-solutions-hometaste","Canberra","Apr ’16",1,2016-04-01
"ufixmebd","ufixmebd - simple solution to your complex problem","https://angel.co/ufixmebd","Canberra","Oct ’13",5,2013-10-01
"Hitlyst","Ebay in reverse.","https://angel.co/hitlyst","Canberra","Apr ’15",3,2015-04-01
"Omnicarbon","Business decarbonisation made easy profitable","https://angel.co/omnicarbon-2","Canberra","Apr ’16",1,2016-04-01
"The Job Hub","For the Time Rich and Time Poor","https://angel.co/the-job-hub","Canberra","May ’14",4,2014-05-01
"413","LET'S CONNECT YOU","https://angel.co/413-1","Canberra","Jan ’13",4,2013-01-01
"Step By Step Consulting","Acces, inclusion, Employment and Training","https://angel.co/step-by-step-consulting","Canberra","Apr ’15",3,2015-04-01
"Anxious Relief","Energy healing for anxiety","https://angel.co/anxious-relief","Canberra","Apr ’15",2,2015-04-01
"GardenSpace","Urban farming made easy","https://angel.co/gardenspace","Canberra","Apr ’16",3,2016-04-01
"Solar Bare","Designer sunwear, the original fashvest.","https://angel.co/solar-bare","Canberra","May ’15",3,2015-05-01
"CBASS Studios","Integrated Location Scouting","https://angel.co/cbass-studios","Canberra","May ’15",2,2015-05-01
"St Christopher","Keeping Travellers Safe with State of the Art Technology","https://angel.co/st-christopher","Canberra","May ’14",4,2014-05-01
"Rockstars and Royalty","Customisable special occassion wear","https://angel.co/rockstars-and-royalty","Canberra","Apr ’16",1,2016-04-01
"LuminAuz","LuminAuz® We paint light","https://angel.co/luminauz","Canberra","Apr ’16",3,2016-04-01
"Paul Summerfield","Digital art & Illustrations being used in a variety of unique ways.","https://angel.co/paul-summerfield-1","Canberra","Apr ’15",2,2015-04-01
"Skimpy Pixel","Entertain and Educate Everyone","https://angel.co/skimpy-pixel","Canberra","May ’14",2,2014-05-01
"Stop Workplace Cyberbullying","Creating happier workplaces for Australians.","https://angel.co/stop-workplace-cyberbullying","Canberra","Apr ’16",2,2016-04-01
"Emirias","Professional Recruitment Services","https://angel.co/emirias","Canberra","Aug ’15",2,2015-08-01
"Travelbility","Start your next chapter","https://angel.co/travelbility","Canberra","Jan ’16",1,2016-01-01
"LabHero","Job-listing website for Research projects","https://angel.co/labhero-1","Canberra","Apr ’16",3,2016-04-01
"Grizzly","Premium Interactive Recyclable Organic Furniture","https://angel.co/grizzly-2","Canberra","Apr ’16",1,2016-04-01
"realshuttr","life - not faked popularity","https://angel.co/realshuttr","Canberra","Apr ’15",3,2015-04-01
"youse","The voice of your next home","https://angel.co/youse","Canberra","Apr ’15",3,2015-04-01
"Dilkara Essence Of Australia","Boutique Indigenous Hair Care Range","https://angel.co/dilkara-essence-of-australia","Canberra","Mar ’15",2,2015-03-01
"Clarity","Vitamin-mineral cognitive coffee enhancer","https://angel.co/clarity-6","Canberra","Apr ’16",2,2016-04-01
"Mascadase","Red-hot luxurious designer Filipino furniture and handicraft","https://angel.co/mascadase","Canberra","Apr ’16",1,2016-04-01
"Electric Vehicles Canberra","Niche electric vehicles","https://angel.co/electric-vehicles-canberra","Canberra","Apr ’16",5,2016-04-01
"Silver Share","Photo sharing with grandparents","https://angel.co/silver-share","Canberra","Apr ’15",2,2015-04-01
"Night Ninja","Dimmi for Nightlife","https://angel.co/night-ninja-2","Canberra","Jun ’15",3,2015-06-01
"Minerels Decolession","eBay/Facebook for Gem and Mineral Collectors and Traders","https://angel.co/minerels-decolession","Canberra","May ’15",4,2015-05-01
"SwampWater","Custom supplements made personalised","https://angel.co/swampwater","Canberra","May ’15",2,2015-05-01
"Reposit Power","Making consumer energy storage smarter","https://angel.co/reposit-power-1","Canberra","Jun ’16",1,2016-06-01
"Michael Butler","distibuted Small scale vert axis turbines","https://angel.co/michael-butler-10","Canberra","Apr ’16",1,2016-04-01
"Mashblox","Dog Kong for kids","https://angel.co/mashblox","Canberra","Apr ’16",1,2016-04-01
"CaMs","Reducing theft on building sites","https://angel.co/cams-2","Canberra","Apr ’16",2,2016-04-01
"Save Ideas","Save Expose Realise your ideas!","https://angel.co/save-ideas","Canberra","Dec ’15",3,2015-12-01
"Leadway Australia","Electric Tricycle| Electric Scooter| Electric Wheelchair","https://angel.co/leadway-australia","Canberra","Nov ’15",1,2015-11-01
"Hawker Bros Cleaning Services Canberra","Professional Cleaning Services Provider In Canberra","https://angel.co/hawker-bros-cleaning-services-canberra","Canberra","Aug ’15",1,2015-08-01
"Nu_Look Renovations","Most Unique Design a Kitchen in Australia","https://angel.co/nu_look-renovations","Canberra","Aug ’15",2,2015-08-01
"Trusttd","Social proof for sellers of digital information products that increases sales","https://angel.co/trusttd","Canberra","Jun ’15",2,2015-06-01
"Psychology Helps","Psychological help for kids and their families","https://angel.co/autism-spectrum-assistance-centre","Canberra","Apr ’15",2,2015-04-01
"ednr real foods","endurance sports nutrition","https://angel.co/ednr-real-foods","Canberra","Apr ’15",2,2015-04-01
"BehavioMatrix","Effectively evaluate emotional and mental health state anywhere, anytime","https://angel.co/behaviomatrix","Canberra","Oct ’14",5,2014-10-01
"VIRTUAL BEER BOOTH","More virtual than Skype","https://angel.co/virtual-beer-booth","Canberra","Sep ’14",2,2014-09-01
"Peepable","Powerful video search and sharing drives traffic and user engagement for any publisher.","https://angel.co/peepable-1","Adelaide","May ’16",9,2016-05-01
"Arrive.by","Arrival Prediction and Notification","https://angel.co/arrive-by","Adelaide","Sep ’12",76,2012-09-01
"Memtell","Capture memories using photos and voice","https://angel.co/memtell","Adelaide","Aug ’15",11,2015-08-01
"Accodex","High tech accounting firm","https://angel.co/accodex","Adelaide","Mar ’13",38,2013-03-01
"Makers Empire","Makers Empire makes the world's easiest to use 3D printing software","https://angel.co/makers-empire","Adelaide","Jan ’14",15,2014-01-01
"Bluethumb","Australia's Online Art Marketplace","https://angel.co/bluethumb","Adelaide","Oct ’14",12,2014-10-01
"SmartrMail","Automatic, personalised email marketing based on customer behaviour","https://angel.co/smartrmail","Adelaide","Feb ’16",4,2016-02-01
"Rise Games","Supercharging social and retention for game developers. (Metagame as a Service)","https://angel.co/rise-games","Adelaide","Feb ’15",4,2015-02-01
"Payhero","Get paid faster with Payhero","https://angel.co/payhero","Sydney","Sep ’14",19,2014-09-01
"Monarch Cruise","Cricket and Bollywood themed cruise","https://angel.co/monarch-cruise","Adelaide","Mar ’16",2,2016-03-01
"Go Reception","Cloud based Visitor Management Software","https://angel.co/goreception","Adelaide","Jan ’15",9,2015-01-01
"Pozzey","Indoor and Micro-location for Mobile Devices","https://angel.co/pozzey-1","Adelaide","Mar ’14",16,2014-03-01
"Southstart Accelerate","","https://angel.co/southstart-accelerate","Adelaide","Jul ’16",7,2016-07-01
"Singa Entertainment","singa.com.au - Connecting People through Singing.","https://angel.co/singa-entertainment","Adelaide","Jul ’13",15,2013-07-01
"Insane Gorilla","Aggregate Game Industry Services","https://angel.co/insane-gorilla","Adelaide","Dec ’13",13,2013-12-01
"Broken Arms Games","A videogame development company focused on mobile and indie videogame market","https://angel.co/broken-arms-games","Adelaide","Jul ’13",16,2013-07-01
"Muvli","Automated music video production. Your music, our video!","https://angel.co/muvli","Adelaide","Oct ’13",12,2013-10-01
"Teamgage","Turns managers into mind-readers","https://angel.co/teamgage-1","Adelaide","Jul ’13",16,2013-07-01
"Mlkman","The best local restaurants, delivered","https://angel.co/mlkman","Adelaide","Jul ’15",7,2015-07-01
"InnovEco Australia","InnovEco is a provider of innovative technologies for metal recovery and water treatment","https://angel.co/innoveco-australia","Adelaide","Jun ’13",16,2013-06-01
"Makes You Feel","Sharing emotions on the Internet","https://angel.co/makes-you-feel","Adelaide","May ’13",8,2013-05-01
"igot.com","Bitcoin Exchange with a difference","https://angel.co/igot-com","Adelaide","Aug ’14",16,2014-08-01
"LocalGP","Doctor appointment booking","https://angel.co/localgp","Adelaide","Mar ’13",11,2013-03-01
"Emojot","Emotion sensors for real time sentiment analysis","https://angel.co/emojot","Adelaide","Jul ’15",7,2015-07-01
"Flarum","Modern forum software (WordPress)","https://angel.co/flarum","Adelaide","Mar ’15",2,2015-03-01
"Pocket Menu","Restaurant Management and Discovery","https://angel.co/pocket-menu","Adelaide","Mar ’13",12,2013-03-01
"ShearLift Technologies","Greener than GREEN Architecture","https://angel.co/shearlift-technologies","Adelaide","Nov ’14",8,2014-11-01
"Toolbox Interactive","","https://angel.co/toolbox-interactive","Adelaide","Oct ’12",7,2012-10-01
"igot","Use Bitcoin everyday, anyway you want.","https://angel.co/igot","Adelaide","Feb ’15",4,2015-02-01
"fanflick","Collect, create and share","https://angel.co/fanflick","Adelaide","Jun ’12",13,2012-06-01
"RedEye Software","","https://angel.co/redeye-software","Adelaide","Mar ’12",7,2012-03-01
"Multiplier Technologies","Bring your ideas to life","https://angel.co/multiplier-technologies","Adelaide","Nov ’12",6,2012-11-01
"Sinosphere Pty","DIY.COM.AU cross-platform collaborative economy","https://angel.co/sinosphere-pty","Adelaide","Jan ’15",3,2015-01-01
"Simpliate","Lawyers who understand tech","https://angel.co/simpliate-1","Adelaide","Jul ’15",2,2015-07-01
"knackmap","Social Media Planning Tool","https://angel.co/knackmap","Adelaide","Apr ’16",4,2016-04-01
"Tootz","Twenty First Century Digital Spruiker","https://angel.co/tootz-1","Adelaide","Apr ’14",5,2014-04-01
"OmniCar","Taxi company utilising electric and self-driving technology","https://angel.co/omnicar","Adelaide","Feb ’15",6,2015-02-01
"Proviso","Accelerating customer acquisition for lenders","https://angel.co/moneybuddy-data","Adelaide","Mar ’15",4,2015-03-01
"Casefunder","Crowdfunding legal costs.","https://angel.co/casefunder","Adelaide","Nov ’14",11,2014-11-01
"OpenTute","On-Demand Social Learning Network","https://angel.co/opentute","Adelaide","Mar ’16",3,2016-03-01
"PhoneLabs","Learn with your phone","https://angel.co/phonelabs-1","Adelaide","Jun ’16",1,2016-06-01
"RipeNearMe","Find or sell ultra-local, homegrown food.","https://angel.co/ripenearme","Adelaide","Oct ’14",5,2014-10-01
"Creat!ve Ju!ces","COMMERCIALIZATION & MARKET EXPANSION SPECIALIST","https://angel.co/creat-ve-ju-ces","Adelaide","Nov ’13",6,2013-11-01
"PT BIZ","PT BIZ is a business management tool for Personal Trainers","https://angel.co/pt-biz","Adelaide","Dec ’13",5,2013-12-01
"Mum Central & Australian Baby Bargains","Digital Parenting Community","https://angel.co/mum-central-australian-baby-bargains","Adelaide","Oct ’13",7,2013-10-01
"Tomely","A platform for next-generation ebookstores","https://angel.co/tomely","Adelaide","Aug ’12",9,2012-08-01
"Notenda Pty","Timestamping service for iOS","https://angel.co/notenda-pty","Adelaide","Feb ’14",4,2014-02-01
"Good Thnx Company","Building technology for good","https://angel.co/good-thnx-company","Adelaide","Apr ’16",4,2016-04-01
"Artist Release","Igniting the music industry for the new generation of artists.  (soundcloud)","https://angel.co/artist-release","Adelaide","Mar ’13",7,2013-03-01
"Brutal Pixie","Content strategy for law firms","https://angel.co/brutal-pixie","Adelaide","Apr ’15",1,2015-04-01
"G and M Capone Trust","Digital Currency","https://angel.co/g-and-m-capone-trust","Adelaide","Feb ’16",1,2016-02-01
